,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
877,,2012-03-28 16:32:59,2012-03-27,A,Agilent Technologies Inc,McMullen Michael R.,SVP,F - Tax,$45.67,-1818,92652,-2%,"-$83,028",0.0,1.0,-5.0,-13.0,NMG+A
878,,2012-03-28 16:32:59,2012-03-26,A,Agilent Technologies Inc,McMullen Michael R.,SVP,S - Sale,$44.77,-3055,92652,-3%,"-$136,772",0.0,1.0,-5.0,-13.0,NMG+A
879,,2012-03-26 16:47:28,2012-03-22,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,$43.71,6346,44745,+17%,"+$277,364",1.0,-1.0,-12.0,-13.0,NMG+A
880,,2012-03-26 16:44:31,2012-03-22,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,$43.71,4079,36580,+13%,"+$178,293",1.0,-1.0,-12.0,-13.0,NMG+A
881,,2012-03-26 16:42:46,2012-03-22,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,$43.71,4079,25500,+19%,"+$178,293",1.0,-1.0,-12.0,-13.0,NMG+A
882,M,2012-03-26 16:42:46,2012-03-22,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,$43.66,-2749,25500,-10%,"-$120,022",1.0,-1.0,-12.0,-13.0,NMG+A
883,,2012-03-26 16:41:02,2012-03-22,A,Agilent Technologies Inc,Fields Heidi,Dir,A - Grant,$43.71,4079,44879,+10%,"+$178,293",1.0,-1.0,-12.0,-13.0,NMG+A
884,,2012-03-26 16:37:47,2012-03-22,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,$43.71,4079,8175,+100%,"+$178,293",1.0,-1.0,-12.0,-13.0,NMG+A
885,,2012-03-26 16:34:48,2012-03-22,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,$43.71,4079,29010,+16%,"+$178,293",1.0,-1.0,-12.0,-13.0,NMG+A
886,,2012-03-26 16:31:56,2012-03-22,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,$43.71,4079,67918,+6%,"+$178,293",1.0,-1.0,-12.0,-13.0,NMG+A
887,D,2012-03-13 14:29:03,2012-03-09,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,13192,90668,+17%,"+$250,648",3.0,4.0,-2.0,-12.0,NMG+A
888,D,2012-03-13 14:29:03,2012-03-09,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$45.00,-13192,90668,-13%,"-$593,640",3.0,4.0,-2.0,-12.0,NMG+A
889,D,2012-02-21 17:39:31,2012-02-17,A,Agilent Technologies Inc,Rand A Barry,Dir,M - OptEx,$30.81,4789,35956,+15%,"+$147,549",0.0,2.0,5.0,-12.0,NMG+A
890,D,2012-02-21 17:39:31,2012-02-17,A,Agilent Technologies Inc,Rand A Barry,Dir,S - Sale+OE,$43.10,-4789,35956,-12%,"-$206,406",0.0,2.0,5.0,-12.0,NMG+A
891,D,2012-01-25 14:24:19,2012-01-23,A,Agilent Technologies Inc,Lawrence David M,Dir,M - OptEx,$30.81,4789,32501,+17%,"+$147,549",3.0,0.0,2.0,-16.0,NMG+A
892,D,2012-01-25 14:24:19,2012-01-23,A,Agilent Technologies Inc,Lawrence David M,Dir,S - Sale+OE,$40.85,-4789,32501,-13%,"-$195,631",3.0,0.0,2.0,-16.0,NMG+A
893,D,2012-01-03 17:19:27,2011-12-30,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,$30.81,4789,40800,+13%,"+$147,549",-1.0,5.0,22.0,8.0,NMG+A
894,D,2012-01-03 17:19:27,2011-12-30,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,$35.44,-4789,40800,-11%,"-$169,722",-1.0,5.0,22.0,8.0,NMG+A
895,D,2011-12-27 12:03:38,2011-12-22,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,$30.81,3592,24931,+17%,"+$110,670",0.0,3.0,21.0,8.0,NMG+A
896,D,2011-12-27 12:03:38,2011-12-22,A,Agilent Technologies Inc,Herbold Robert J,Dir,S - Sale+OE,$34.81,-3592,24931,-13%,"-$125,038",0.0,3.0,21.0,8.0,NMG+A
897,D,2011-12-14 14:50:16,2011-12-12,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,$30.81,4789,63839,+8%,"+$147,549",-1.0,4.0,18.0,19.0,NMG+A
898,D,2011-12-14 14:50:16,2011-12-12,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale+OE,$33.48,-4789,63839,-7%,"-$160,336",-1.0,4.0,18.0,19.0,NMG+A
899,D,2011-11-22 15:42:56,2011-11-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,90668,+3%,"+$45,600",-1.0,-2.0,-4.0,14.0,NMG+A
900,D,2011-11-22 15:42:56,2011-11-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$35.85,-2400,90668,-3%,"-$86,040",-1.0,-2.0,-4.0,14.0,NMG+A
901,D,2011-11-18 19:43:08,2011-11-16,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",A - Grant,$38.58,28767,82509,+54%,"+$1,109,831",-3.0,-8.0,-10.0,9.0,NMG+A
902,DM,2011-11-18 19:43:08,2011-11-16,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",F - Tax,$38.28,-10590,82509,-11%,"-$405,363",-3.0,-8.0,-10.0,9.0,NMG+A
903,D,2011-11-18 19:43:08,2011-11-18,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",M - OptEx,$19.00,20739,82509,+34%,"+$394,041",-3.0,-8.0,-10.0,9.0,NMG+A
904,DM,2011-11-18 19:43:08,2011-11-18,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",S - Sale+OE,$37.53,-29982,82509,-27%,"-$1,125,089",-3.0,-8.0,-10.0,9.0,NMG+A
905,DM,2011-11-18 18:56:43,2011-11-16,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,A - Grant,$14.19,39552,90668,+77%,"+$561,416",-3.0,-8.0,-10.0,9.0,NMG+A
906,DM,2011-11-18 18:56:43,2011-11-16,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,$38.23,-9127,90668,-9%,"-$348,921",-3.0,-8.0,-10.0,9.0,NMG+A
907,DM,2011-11-18 18:55:17,2011-11-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,A - Grant,$17.03,44749,97525,+85%,"+$761,916",-3.0,-8.0,-10.0,9.0,NMG+A
908,DM,2011-11-18 18:55:17,2011-11-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,F - Tax,$38.30,-11471,97525,-11%,"-$439,376",-3.0,-8.0,-10.0,9.0,NMG+A
909,D,2011-11-18 18:53:57,2011-11-16,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",A - Grant,$38.58,124740,393198,+46%,"+$4,812,469",-3.0,-8.0,-10.0,9.0,NMG+A
910,D,2011-11-18 18:53:57,2011-11-16,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",F - Tax,$38.58,-58228,393198,-13%,"-$2,246,436",-3.0,-8.0,-10.0,9.0,NMG+A
911,D,2011-11-18 18:52:27,2011-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",A - Grant,$38.58,8835,39748,+29%,"+$340,854",-3.0,-8.0,-10.0,9.0,NMG+A
912,DM,2011-11-18 18:52:27,2011-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,$37.63,-934,39748,-2%,"-$35,142",-3.0,-8.0,-10.0,9.0,NMG+A
913,D,2011-11-18 18:48:05,2011-11-16,A,Agilent Technologies Inc,Halloran Jean,SVP,A - Grant,$38.58,19334,101783,+23%,"+$745,906",-3.0,-8.0,-10.0,9.0,NMG+A
914,DM,2011-11-18 18:48:05,2011-11-16,A,Agilent Technologies Inc,Halloran Jean,SVP,F - Tax,$38.43,-10140,101783,-9%,"-$389,674",-3.0,-8.0,-10.0,9.0,NMG+A
915,D,2011-11-18 18:46:30,2011-11-16,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",A - Grant,$38.58,6236,30254,+26%,"+$240,585",-3.0,-8.0,-10.0,9.0,NMG+A
916,DM,2011-11-18 18:46:30,2011-11-16,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,$38.12,-4369,30254,-13%,"-$166,557",-3.0,-8.0,-10.0,9.0,NMG+A
917,D,2011-10-24 17:30:50,2011-10-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,60243,+4%,"+$45,600",-4.0,10.0,-5.0,7.0,NMG+A
918,D,2011-10-24 17:30:50,2011-10-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$35.00,-2400,60243,-4%,"-$84,000",-4.0,10.0,-5.0,7.0,NMG+A
919,D,2011-09-22 15:56:56,2011-09-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,60243,+4%,"+$45,600",-3.0,-2.0,5.0,36.0,NMG+A
920,D,2011-09-22 15:56:56,2011-09-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$35.10,-2400,60243,-4%,"-$84,240",-3.0,-2.0,5.0,36.0,NMG+A
921,,2011-09-19 17:25:28,2011-09-16,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,$36.36,-1751,60243,-3%,"-$63,666",0.0,-9.0,-5.0,29.0,NMG+A
922,,2011-09-16 14:03:19,2011-09-15,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,$37.04,-1075,28030,-4%,"-$39,818",-2.0,-16.0,-10.0,23.0,NMG+A
923,D,2011-08-31 10:31:52,2011-08-29,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,61994,+4%,"+$45,600",1.0,-3.0,-11.0,21.0,NMG+A
924,D,2011-08-31 10:31:52,2011-08-29,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$35.29,-2400,61994,-4%,"-$84,696",1.0,-3.0,-11.0,21.0,NMG+A
925,D,2011-07-22 16:53:39,2011-07-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,61994,+4%,"+$45,600",-1.0,-10.0,-34.0,-13.0,NMG+A
926,D,2011-07-22 16:53:39,2011-07-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$47.02,-2400,61994,-4%,"-$112,848",-1.0,-10.0,-34.0,-13.0,NMG+A
927,D,2011-07-06 16:51:09,2011-07-05,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",M - OptEx,$23.88,43244,29105,-306%,"+$1,032,611",1.0,-7.0,-24.0,-30.0,NMG+A
928,D,2011-07-06 16:51:09,2011-07-05,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",S - Sale+OE,$51.46,-43244,29105,-60%,"-$2,225,207",1.0,-7.0,-24.0,-30.0,NMG+A
929,,2011-07-05 10:43:46,2011-07-01,A,Agilent Technologies Inc,Halloran Jean,SVP,S - Sale,$52.00,-6640,92344,-7%,"-$345,280",-1.0,-6.0,-25.0,-33.0,NMG+A
930,D,2011-06-23 14:23:46,2011-06-21,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,$12.22,13638,63839,+27%,"+$166,656",1.0,3.0,-4.0,-29.0,NMG+A
931,D,2011-06-23 14:23:46,2011-06-21,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale+OE,$49.91,-13638,63839,-18%,"-$680,700",1.0,3.0,-4.0,-29.0,NMG+A
932,D,2011-06-23 14:09:48,2011-06-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$26.32,28653,61994,+86%,"+$754,168",1.0,3.0,-4.0,-29.0,NMG+A
933,D,2011-06-23 14:09:48,2011-06-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$49.89,-28653,61994,-32%,"-$1,429,602",1.0,3.0,-4.0,-29.0,NMG+A
934,D,2011-05-31 17:48:08,2011-05-27,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,$32.17,338673,326667,-2821%,"+$10,895,835",-4.0,-6.0,1.0,-32.0,NMG+A
935,D,2011-05-31 17:48:08,2011-05-27,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,$49.34,-338673,326667,-51%,"-$16,711,520",-4.0,-6.0,1.0,-32.0,NMG+A
936,D,2011-05-26 19:49:09,2011-05-25,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,$29.46,28206,73488,+62%,"+$830,949",0.0,-2.0,-2.0,-28.0,NMG+A
937,D,2011-05-26 19:49:09,2011-05-25,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,$48.86,-28206,73488,-28%,"-$1,378,202",0.0,-2.0,-2.0,-28.0,NMG+A
938,D,2011-05-25 16:42:26,2011-05-23,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,61994,+4%,"+$45,600",1.0,-2.0,1.0,-27.0,NMG+A
939,D,2011-05-25 16:42:26,2011-05-23,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$49.74,-2400,61994,-4%,"-$119,376",1.0,-2.0,1.0,-27.0,NMG+A
940,D,2011-05-25 16:32:26,2011-05-23,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,$28.01,360011,326667,-1080%,"+$10,083,460",1.0,-2.0,1.0,-27.0,NMG+A
941,D,2011-05-25 16:32:26,2011-05-23,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,$48.93,-360011,326667,-52%,"-$17,614,520",1.0,-2.0,1.0,-27.0,NMG+A
942,D,2011-05-18 13:22:48,2011-05-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,M - OptEx,$21.24,10550,63831,+20%,"+$224,062",1.0,-5.0,-8.0,-27.0,NMG+A
943,D,2011-05-18 13:22:48,2011-05-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,S - Sale+OE,$52.35,-10550,63831,-14%,"-$552,261",1.0,-5.0,-8.0,-27.0,NMG+A
944,D,2011-05-18 13:20:00,2011-05-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$21.72,5802,31771,+22%,"+$126,019",1.0,-5.0,-8.0,-27.0,NMG+A
945,D,2011-05-18 13:20:00,2011-05-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$52.09,-5802,31771,-15%,"-$302,226",1.0,-5.0,-8.0,-27.0,NMG+A
946,D,2011-05-18 13:16:35,2011-05-16,A,Agilent Technologies Inc,Halloran Jean,SVP,M - OptEx,$23.73,41687,98984,+73%,"+$989,141",1.0,-5.0,-8.0,-27.0,NMG+A
947,D,2011-05-18 13:16:35,2011-05-16,A,Agilent Technologies Inc,Halloran Jean,SVP,S - Sale+OE,$52.25,-41687,98984,-30%,"-$2,178,312",1.0,-5.0,-8.0,-27.0,NMG+A
948,D,2011-04-22 15:25:46,2011-04-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,61994,+4%,"+$45,600",-2.0,1.0,0.0,-32.0,NMG+A
949,D,2011-04-22 15:25:46,2011-04-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$48.86,-2400,61994,-4%,"-$117,264",-2.0,1.0,0.0,-32.0,NMG+A
950,D,2011-03-29 14:38:10,2011-03-25,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,F - Tax,$44.04,-1834,73424,-2%,"-$80,769",1.0,2.0,14.0,-26.0,NMG+A
951,D,2011-03-29 14:38:10,2011-03-28,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,$16.21,5855,73424,+9%,"+$94,910",1.0,2.0,14.0,-26.0,NMG+A
952,D,2011-03-29 14:38:10,2011-03-28,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,$44.39,-5855,73424,-7%,"-$259,927",1.0,2.0,14.0,-26.0,NMG+A
953,,2011-03-29 14:32:14,2011-03-25,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,$44.04,-1834,61994,-3%,"-$80,769",1.0,2.0,14.0,-26.0,NMG+A
954,,2011-03-29 14:28:38,2011-03-25,A,Agilent Technologies Inc,McMullen Michael R.,SVP,F - Tax,$44.04,-1670,63528,-3%,"-$73,547",1.0,2.0,14.0,-26.0,NMG+A
955,D,2011-03-23 14:13:27,2011-03-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,63828,+4%,"+$45,600",1.0,3.0,13.0,-19.0,NMG+A
956,D,2011-03-23 14:13:27,2011-03-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$43.59,-2400,63828,-4%,"-$104,616",1.0,3.0,13.0,-19.0,NMG+A
957,D,2011-03-08 12:09:17,2011-03-04,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,$35.80,31512,75258,+72%,"+$1,128,130",0.0,-2.0,-1.0,-25.0,NMG+A
958,D,2011-03-08 12:09:17,2011-03-04,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,$46.00,-31512,75258,-30%,"-$1,449,552",0.0,-2.0,-1.0,-25.0,NMG+A
959,,2011-03-04 16:02:47,2011-03-02,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,$41.46,5721,38400,+18%,"+$237,187",-2.0,-4.0,-4.0,-23.0,NMG+A
960,,2011-03-04 15:59:35,2011-03-02,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,$41.46,3619,4096,+759%,"+$150,044",9.0,5.0,5.0,-14.0,NMG+A
961,,2011-03-04 15:57:01,2011-03-02,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,$41.46,3619,35956,+11%,"+$150,044",9.0,5.0,5.0,-14.0,NMG+A
962,,2011-03-04 15:54:37,2011-03-02,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,$41.46,3619,32501,+13%,"+$150,044",9.0,5.0,5.0,-14.0,NMG+A
963,,2011-03-04 15:48:01,2011-03-02,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,$41.46,3619,24170,+18%,"+$150,044",9.0,5.0,5.0,-14.0,NMG+A
964,M,2011-03-04 15:48:01,2011-03-02,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,$41.99,-1787,24170,-7%,"-$75,042",9.0,5.0,5.0,-14.0,NMG+A
965,,2011-03-04 15:44:55,2011-03-02,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,$41.46,3619,24931,+17%,"+$150,044",9.0,5.0,5.0,-14.0,NMG+A
966,,2011-03-04 15:41:55,2011-03-02,A,Agilent Technologies Inc,Fields Heidi,Dir,A - Grant,$41.46,3619,40800,+10%,"+$150,044",9.0,5.0,5.0,-14.0,NMG+A
967,,2011-03-04 15:39:02,2011-03-02,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,$41.46,3619,63839,+6%,"+$150,044",9.0,5.0,5.0,-14.0,NMG+A
968,D,2011-02-24 16:39:37,2011-02-22,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,63828,+4%,"+$45,600",3.0,1.0,7.0,-23.0,NMG+A
969,D,2011-02-24 16:39:37,2011-02-22,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$43.24,-2400,63828,-4%,"-$103,776",3.0,1.0,7.0,-23.0,NMG+A
970,D,2011-02-15 17:06:49,2011-02-11,A,Agilent Technologies Inc,McMullen Michael R.,SVP,M - OptEx,$19.33,14003,65198,+27%,"+$270,668",2.0,0.0,-1.0,-11.0,NMG+A
971,D,2011-02-15 17:06:49,2011-02-11,A,Agilent Technologies Inc,McMullen Michael R.,SVP,S - Sale+OE,$45.00,-14003,65198,-18%,"-$630,135",2.0,0.0,-1.0,-11.0,NMG+A
972,D,2011-02-08 16:35:58,2011-02-04,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,$33.14,25000,75258,+50%,"+$828,500",-2.0,1.0,4.0,-26.0,NMG+A
973,D,2011-02-08 16:35:58,2011-02-04,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,$43.00,-25000,75258,-25%,"-$1,075,000",-2.0,1.0,4.0,-26.0,NMG+A
974,D,2011-02-02 13:28:20,2011-01-31,A,Agilent Technologies Inc,Lawrence David M,Dir,M - OptEx,$34.95,4132,28882,+17%,"+$144,413",-2.0,5.0,2.0,-7.0,NMG+A
975,D,2011-02-02 13:28:20,2011-01-31,A,Agilent Technologies Inc,Lawrence David M,Dir,S - Sale+OE,$41.21,-4132,28882,-13%,"-$170,280",-2.0,5.0,2.0,-7.0,NMG+A
976,D,2011-01-25 12:21:19,2011-01-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,$19.00,2400,63828,+4%,"+$45,600",0.0,-2.0,-5.0,8.0,NMG+A
977,D,2011-01-25 12:21:19,2011-01-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,$42.53,-2400,63828,-4%,"-$102,072",0.0,-2.0,-5.0,8.0,NMG+A
978,,2011-01-18 17:22:54,2011-01-13,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,$42.97,477,477,New,"+$20,497",-4.0,-4.0,-4.0,3.0,NMG+A
979,D,2011-01-03 13:56:33,2010-12-30,A,Agilent Technologies Inc,Rand A Barry,Dir,M - OptEx,$34.95,4132,32337,+15%,"+$144,413",1.0,0.0,1.0,26.0,NMG+A
980,D,2011-01-03 13:56:33,2010-12-30,A,Agilent Technologies Inc,Rand A Barry,Dir,S - Sale+OE,$41.65,-4132,32337,-11%,"-$172,106",1.0,0.0,1.0,26.0,NMG+A
981,D,2010-12-29 13:05:59,2010-12-27,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,$31.93,47255,75258,+169%,"+$1,508,852",0.0,0.0,2.0,22.0,NMG+A
982,D,2010-12-29 13:05:59,2010-12-27,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,$41.89,-47255,75258,-39%,"-$1,979,459",0.0,0.0,2.0,22.0,NMG+A
983,D,2010-12-23 14:00:13,2010-12-22,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,$34.95,4132,60220,+7%,"+$144,413",0.0,1.0,4.0,20.0,NMG+A
984,D,2010-12-23 14:00:13,2010-12-22,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale+OE,$40.95,-4132,60220,-6%,"-$169,210",0.0,1.0,4.0,20.0,NMG+A
985,A,2010-12-22 19:42:08,2010-03-03,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,$32.44,-1481,22338,-6%,"-$48,044",0.0,2.0,3.0,19.0,NMG+A
986,D,2010-12-21 17:03:45,2010-12-20,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,$34.95,3098,21312,+17%,"+$108,275",1.0,2.0,4.0,22.0,NMG+A
987,D,2010-12-21 17:03:45,2010-12-20,A,Agilent Technologies Inc,Herbold Robert J,Dir,S - Sale+OE,$40.51,-3098,21312,-13%,"-$125,509",1.0,2.0,4.0,22.0,NMG+A
988,D,2010-12-21 16:49:17,2010-12-20,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,$34.95,4132,37181,+13%,"+$144,413",1.0,2.0,4.0,22.0,NMG+A
989,D,2010-12-21 16:49:17,2010-12-20,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,$40.53,-4132,37181,-10%,"-$167,482",1.0,2.0,4.0,22.0,NMG+A
990,D,2010-12-20 15:16:07,2010-12-17,A,Agilent Technologies Inc,McMullen Michael R.,SVP,M - OptEx,$24.45,6300,65198,+11%,"+$154,035",0.0,3.0,5.0,19.0,NMG+A
991,D,2010-12-20 15:16:07,2010-12-17,A,Agilent Technologies Inc,McMullen Michael R.,SVP,S - Sale+OE,$40.00,-6300,65198,-9%,"-$252,000",0.0,3.0,5.0,19.0,NMG+A
992,D,2010-12-20 14:47:19,2010-12-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,$27.16,13126,31162,+73%,"+$356,502",0.0,3.0,5.0,19.0,NMG+A
993,D,2010-12-20 14:47:19,2010-12-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,$39.45,-13126,31162,-30%,"-$517,821",0.0,3.0,5.0,19.0,NMG+A
994,,2010-12-06 16:29:00,2010-12-02,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",S - Sale,$36.65,-4966,28847,-15%,"-$182,009",1.0,4.0,12.0,26.0,NMG+A
995,,2010-12-02 18:02:32,2010-12-01,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale,$35.95,-56680,326690,-15%,"-$2,037,816",2.0,3.0,13.0,32.0,NMG+A
996,A,2010-12-02 17:53:26,2010-11-17,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,$35.21,-2969,33813,-8%,"-$104,538",2.0,3.0,13.0,32.0,NMG+A
997,D,2010-11-29 15:37:26,2010-11-24,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,$18.39,26593,75258,+55%,"+$488,934",-2.0,3.0,14.0,36.0,NMG+A
998,D,2010-11-29 15:37:26,2010-11-24,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,$36.22,-26593,75258,-26%,"-$963,251",-2.0,3.0,14.0,36.0,NMG+A
999,D,2010-11-19 17:13:36,2010-11-17,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",A - Grant,$35.21,106302,383370,+38%,"+$3,742,893",0.0,0.0,12.0,39.0,NMG+A
1000,D,2010-11-19 17:13:36,2010-11-17,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",F - Tax,$35.21,-49622,383370,-11%,"-$1,747,191",0.0,0.0,12.0,39.0,NMG+A
1001,D,2010-11-19 16:54:23,2010-11-17,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,A - Grant,$14.21,33529,63828,+111%,"+$476,356",0.0,0.0,12.0,39.0,NMG+A
1002,D,2010-11-19 16:54:23,2010-11-17,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,$35.21,-4963,63828,-7%,"-$174,747",0.0,0.0,12.0,39.0,NMG+A
1003,D,2010-11-19 16:51:27,2010-11-17,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,A - Grant,$17.30,39328,75258,+109%,"+$680,539",0.0,0.0,12.0,39.0,NMG+A
1004,D,2010-11-19 16:51:27,2010-11-17,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,F - Tax,$35.21,-621,75258,-1%,"-$21,865",0.0,0.0,12.0,39.0,NMG+A
1005,D,2010-11-19 16:46:46,2010-11-17,A,Agilent Technologies Inc,McMullen Michael R.,SVP,A - Grant,$14.80,34495,65198,+112%,"+$510,369",0.0,0.0,12.0,39.0,NMG+A
