,ISIN CODE,NAME,TICKER SYMBOL,trade_count,n_distinct_traders,n_distinct_trade_types,ts_rows,reason_to_exclude
1771,US4268971045,HEPION PHARMACEUTICALS,HEPA,21,7,3,41.0,None
1807,US4397341045,HOPFED BANCORP DEAD - DELIST.29/07/19,HFBC,214,18,6,1509.0,None
1797,US43708L1089,HOME FEDERAL BANC.LNA.,HFBL,250,15,8,1509.0,None
1778,US40417F1093,HF FOODS GROUP,HFFG,7,3,3,1509.0,None
1774,US42722X1063,HERITAGE FINANCIAL,HFWA,683,38,10,1509.0,None
854,US16948W2098,CHINA HGS REAL ESTATE,HGSH,4,3,2,918.0,None
1781,US4285671016,HIBBETT,HIBB,565,32,9,1509.0,None
1785,VGG4481U1066,HIGHWAY HOLDINGS,HIHO,10,1,2,1462.0,None
1787,US4327051011,HILLSTREAM BIOPHARMA,HILS,5,2,2,1509.0,None
1763,US42328H1095,HELIOS TECHNOLOGIES,HLIO,1196,35,8,46.0,None
1727,US4131601027,HARMONIC,HLIT,732,31,6,1115.0,None
1786,US4316361090,HILLMAN SOLUTIONS,HLMN,28,20,4,1509.0,None
1719,US4074971064,HAMILTON LANE CL.A,HLNE,180,24,8,1509.0,None
1054,US2297901009,CUE HEALTH,HLTH,18,14,3,1509.0,None
1764,KYG4444C1024,HELIX ACQUISITION A,HLXA,2,2,1,251.0,None
1814,US44157R1095,HOUGHTON MIFFLIN HARCT.,HMHC,867,34,8,2.0,None
1791,US40424G1085,HMN FINANCIAL,HMNF,289,24,9,1509.0,None
1762,US42327L3096,HELIOS AND MATHESON ANALYTICS,HMNY,30,11,6,1509.0,None
1799,US43734L1061,HOME POINT CAPITAL,HMPT,16,5,6,1489.0,None
1800,US43785V1026,HOMESTREET,HMST,888,50,7,1509.0,None
1792,US40425J1016,HMS HOLDINGS DEAD - DELIST.05/04/21,HMSY,1514,46,8,1414.0,None
1801,US43787N1081,HOMETOWN BANKSHARES DEAD - DELIST.01/04/19,HMTA,89,20,6,223.0,None
1766,US42365Q1031,HEMISPHERE MEDIA GROUP,HMTV,195,33,7,1094.0,None
1767,US4258851009,HENNESSY ADVISORS,HNNA,436,11,9,565.0,None
1714,US40609P1057,HALLADOR ENERGY,HNRG,253,18,7,115.0,None
3648,US4383331067,THE HONEST COMPANY,HNST,54,21,6,280.0,None
1804,US4390381006,HOOKER FURNISHINGS,HOFT,334,29,8,1509.0,None
1713,US40619L1026,HALL OF FAME RESORT ENTERTAINMENT,HOFV,125,20,6,87.0,None
1794,US4364401012,HOLOGIC,HOLX,1354,55,9,1509.0,None
1796,US4368932004,HOME BANCSHARES,HOMB,671,33,9,1509.0,None
1725,US41165Y1001,HARBORONE BANCORP,HONE,122,26,7,142.0,None
3194,US7707001027,ROBINHOOD MARKETS A,HOOD,111,20,9,491.0,None
1805,US43906K1007,HOOKIPA PHARMA,HOOK,53,18,6,1509.0,None
1806,US43940T1097,HOPE BANCORP,HOPE,402,53,8,1509.0,None
1813,US44148G1058,HOTH THERAPEUTICS,HOTH,6,5,3,1509.0,None
3966,US95075A1079,WEREWOLF THERAPEUTICS,HOWL,28,15,4,1509.0,None
1784,US43113X1019,HIGHPOWER INTERNATIONAL DEAD - DELIST.01/11/19,HPJ,41,10,5,639.0,None
1783,US43114Q1058,HIGHPEAK ENERGY,HPK,20,7,6,1509.0,None
1751,US42226A1079,HEALTHEQUITY,HQY,468,32,9,1509.0,None
1728,US4131971040,HARMONY BIOSCIENCES HLDG,HRMY,55,10,5,1509.0,None
1730,US4158581094,HARROW HEALTH,HROW,97,19,8,1509.0,None
1775,US4277461020,HERON THERAPEUTICS,HRTX,260,28,8,1509.0,None
1746,KYG4411D1097,HEALTH SCIENCES ACQUISITIONS,HSAQ,3,3,1,1509.0,None
1770,US8064071025,HENRY SCHEIN,HSIC,1332,44,8,144.0,None
1759,US4228191023,HEIDRICK & STGL.INTL.,HSII,611,55,9,1509.0,None
1777,US42805E3062,HESKA,HSKA,567,40,8,1509.0,None
1818,US4043031099,HSN DEAD - DELIST.02/01/18,HSNI,617,21,8,358.0,None
1826,US4437872058,HUDSON GLOBAL,HSON,643,36,7,351.0,None
1752,US42222N1037,HEALTHSTREAM,HSTM,585,27,9,188.0,None
1790,US43358Y1038,HISTOGEN,HSTO,58,20,7,1509.0,None
1802,US4378721041,HOMETRUST BANCSHARES,HTBI,330,29,7,1509.0,None
1772,US4269271098,HERITAGE COMMERCE,HTBK,447,38,8,80.0,None
1758,US42237K4094,HEAT BIOLOGICS,HTBX,35,11,6,1509.0,None
1819,US40434H2031,HTG MOLECULAR DIAG.,HTGM,163,18,7,1509.0,None
1756,US4223471040,HEARTLAND EXPRESS,HTLD,173,23,6,1509.0,None
1757,US42234Q1022,HEARTLAND FINL.USA,HTLF,853,40,9,825.0,None
1776,US42806J7000,HERTZ GLOBAL HLDGS,HTZ,48,24,6,1509.0,None
1822,US4433201062,HUB GROUP 'A',HUBG,1013,41,11,96.0,None
1829,US44486Q1031,HUMACYTE,HUMA,13,8,3,917.0,None
1834,US4473241044,HURCO COMPANIES,HURC,374,28,8,1509.0,None
1835,US4474621020,HURON CNSL.GP.,HURN,854,29,9,1509.0,None
1839,US40441H1059,HV BANCORP,HVBC,185,13,6,1360.0,None
1738,US4204761039,HAWTHORN BANCSHARES,HWBK,152,13,5,597.0,None
1720,US4101201097,HANCOCK WHITNEY,HWC,1743,58,10,1043.0,None
1816,US44244K1097,HOUSTON WIRE & CABLE DEAD - DELIST.16/06/21,HWCC,144,21,6,1277.0,None
1737,US4202611095,HAWKINS,HWKN,408,32,8,1509.0,None
1841,US44888K2096,HYDROFARM HOLDINGS GROUP,HYFM,39,10,5,249.0,None
1840,US44862P1093,HYCROFT MINING HOLDING A,HYMC,55,12,5,1240.0,None
1843,US44916K1060,HYPERFINE A,HYPR,15,8,2,1509.0,None
1844,US44916T1079,HYRECAR,HYRE,40,10,5,1509.0,None
1846,US44951Y1029,HYZON MOTORS A,HYZN,18,12,5,197.0,None
1810,IE00BQPVQZ61,HORIZON THERAPEUTICS PUBLIC,HZNP,857,46,10,922.0,None
1849,US44891N2080,IAC INTERACTIVE,IAC,70,17,6,595.0,None
1965,US4579852082,INTEGRA LFSC.HDG.,IART,1144,42,10,233.0,None
1914,US4538386099,INDEPENDENT BANK,IBCP,850,35,9,1509.0,None
1850,US4508281080,IBERIABANK DEAD - DELIST.02/07/20,IBKC,2004,40,9,250.0,None
1974,US45841N1072,INTERACTIVE BROKERS GROUP A,IBKR,1208,18,5,1509.0,None
1983,US4590441030,INTERNATIONAL BCSH.,IBOC,289,16,8,734.0,None
1896,US45256X1037,IMMUNITYBIO,IBRX,115,14,7,1509.0,None
1915,US45384B1061,INDEPENDENT BANK GROUP,IBTX,478,28,7,439.0,None
1852,US44934S2068,ICAD,ICAD,348,32,10,761.0,None
1016,US2219071089,COUNTY BANCORP DEAD - DELIST.06/12/21,ICBK,269,25,7,1509.0,None
1891,US4525253062,IMMUCELL,ICCC,145,13,6,144.0,None
1854,US44931Q1040,ICC HOLDINGS,ICCH,141,16,6,1509.0,None
1855,US44925C1036,ICF INTERNATIONAL,ICFI,1207,35,8,266.0,None
1856,KYG4740B1059,ICHOR HOLDINGS,ICHR,155,17,6,1351.0,None
1859,US4510553054,ICONIX BRAND GROUP DEAD - DELIST.05/08/21,ICON,495,35,7,1071.0,None
1975,US45845P1084,INTERCEPT PHARMS.,ICPT,912,41,9,1509.0,None
1861,US44930G1076,ICU MEDICAL,ICUI,1276,25,9,1509.0,None
1860,US45114M1099,ICOSAVAX,ICVX,38,17,6,405.0,None
1977,US45867G1013,INTERDIGITAL,IDCC,1459,41,8,701.0,None
1863,US45166V1061,IDEANOMICS,IDEX,17,8,5,1509.0,None
1866,US45168K4058,IDERA PHARMS.,IDRA,397,39,9,883.0,None
1920,US4563141039,INDUSTRIAL SVS.OF AM. DEAD - DELIST.31/12/19,IDSA,168,21,8,1509.0,None
1968,US4581181066,INTEGRATED DEVICE TECH. DEAD - DELIST.01/04/19,IDTI,833,53,8,782.0,None
1988,US46062X3035,INTERPACE BIOSCIENCES,IDXG,182,43,6,850.0,None
1868,US45168D1046,IDEXX LABORATORIES,IDXX,1409,45,8,1288.0,None
1864,US45166A1025,IDEAYA BIOSCIENCES,IDYA,59,12,5,618.0,None
1929,US45686J1043,INFRASTRUCTURE AND ENERGY ALTERNATIVES,IEA,162,24,9,1509.0,None
1853,US4511001012,ICAHN ENTERPRISES,IEP,43,9,5,760.0,None
1869,US44951W1062,IES HOLDINGS,IESC,465,38,9,220.0,None
1871,US4495381075,IFRESH,IFMK,27,7,5,1509.0,None
1873,US4495851085,IGM BIOSCIENCES,IGMS,198,16,8,672.0,None
1876,US45174J5092,IHEARTMEDIA A,IHRT,39,15,4,1509.0,None
1928,US45675Y1047,INFORMATION SVS.GP.,III,288,23,7,1509.0,None
1958,US45774W1080,INSTEEL INDUSTRIES,IIIN,827,22,9,142.0,None
1848,US46571Y1073,I3 VERTICALS A,IIIV,38,11,7,1509.0,None
1997,US46121H1095,INTRICON,IIN,341,20,8,701.0,None
1878,US9021041085,II VI,IIVI,989,31,7,962.0,None
1880,US45175G1085,IKENA ONCOLOGY,IKNA,21,8,6,763.0,None
1931,US45719W1062,INHIBIKASE THERAPEUTICS,IKT,6,2,4,1509.0,None
1881,US44967H1014,ILG DEAD - DELIST.04/09/18,ILG,733,25,7,67.0,None
1882,US4523271090,ILLUMINA,ILMN,3104,59,9,309.0,None
1919,US4562371066,INDUSTRIAL LOGISTICS PROPERTIES,ILPT,53,10,4,1281.0,None
1884,US44967K1043,IMAC HOLDINGS,IMAC,32,11,5,1351.0,None
1984,US4598671075,INTERNATIONAL MEDIA ACQUISITION A,IMAQ,2,2,1,260.0,None
1887,US4524652066,IMEDIA BRANDS A,IMBI,507,72,8,1217.0,None
1892,US45252L1035,IMMUNE DESIGN DEAD - DELIST.03/04/19,IMDZ,96,17,7,1509.0,None
1898,US45253H1014,IMMUNOGEN,IMGN,327,27,6,1509.0,None
1885,US45250K1079,IMAGO BIOSCIENCES,IMGO,31,7,4,1509.0,None
1981,US45882D1090,INTERMOLECULAR DEAD - DELIST.23/09/19,IMI,272,26,8,1509.0,None
1930,US4570301048,INGLES MARKETS 'A',IMKTA,352,17,6,173.0,None
1889,US4525211078,IMMERSION,IMMR,407,52,7,1339.0,None
1900,US4529071080,IMMUNOMEDICS DEAD - DELIST.26/10/20,IMMU,217,23,10,593.0,None
1890,US45258H1068,IMMIX BIOPHARMA,IMMX,8,5,2,1509.0,None
1899,US45257U1088,IMMUNOME,IMNM,14,8,3,347.0,None
1893,US45254C2008,IMMUNE PHARMACEUTICALS,IMNPQ,54,21,5,952.0,None
1904,US45258K1097,IMPEL NEUROPHARMA,IMPL,17,10,3,43.0,None
1906,US45321L1008,IMPERVA DEAD - DELIST.11/01/19,IMPV,548,33,8,785.0,None
1886,US45249V1070,IMARA,IMRA,51,19,6,1290.0,None
1894,US45254E1073,IMMUNEERING A,IMRX,24,10,4,216.0,None
1969,AU000000ITL3,INTEGRATED MEDIA TECH.,IMTE,4,3,3,299.0,None
1895,US4525EP1011,IMMUNIC,IMUX,66,19,7,252.0,None
1901,US45258J1025,IMMUNOVANT,IMVT,52,15,3,784.0,None
1985,US46005L1017,INTERNATIONAL MONEY EXPRESS,IMXI,129,30,6,960.0,None
1908,US45674E1091,IN8BIO,INAB,5,4,2,402.0,None
1982,US45885A4094,INTERNAP DEAD - DELIST.12/05/20,INAPQ,574,56,9,127.0,None
1441,US3205571017,FIRST INTERNET BANCORP,INBK,173,17,4,1509.0,None
1932,US45720L1070,INHIBRX,INBX,9,6,4,106.0,None
1976,IL0011063760,INTERCURE (NAS),INCR,256,21,7,1509.0,None
1912,US45337C1027,INCYTE,INCY,1168,49,7,444.0,None
1916,US4538361084,INDEPENDENT BANK MASS.,INDB,1385,46,8,1509.0,None
1917,US45569U1016,INDIE SEMICONDUCTOR A,INDI,33,8,5,750.0,None
1918,US45580R1032,INDUS REALTY TRUST,INDT,283,22,8,1509.0,None
1923,US45665G3039,INFINITY PHARMACEUTICALS,INFI,166,35,8,1509.0,None
1922,US45667G1031,INFINERA,INFN,891,37,8,917.0,None
1877,BMG475671050,IHS MARKIT DEAD - DELIST.28/02/22,INFO,526,30,7,1099.0,None
1945,US45780L1044,INOGEN,INGN,642,23,9,1267.0,None
2473,US6036931029,MINK THERAPEUTICS,INKT,2,1,2,1509.0,None
1934,US45782T1051,INMUNE BIO,INMB,37,7,3,1509.0,None
1942,US45784A1043,INNOVAGE HOLDING,INNV,5,5,2,179.0,None
1948,US45773H2013,INOVIO PHARMACEUTICALS,INO,351,28,8,1509.0,None
1937,US4576422053,INNODATA,INOD,216,20,7,210.0,None
1947,US45781D1019,INOVALON HOLDINGS DEAD - DELIST.26/11/21,INOV,236,20,10,280.0,None
1950,US45790J8009,INPIXON,INPX,54,12,3,1509.0,None
1957,US45782N1081,INSPIRED ENTERTAINMENT,INSE,95,21,7,1509.0,None
1951,US45782B1044,INSEEGO,INSG,726,56,10,246.0,None
1954,US4576693075,INSMED,INSM,341,38,8,217.0,None
1963,US45827U1097,INTAPP,INTA,28,17,5,226.0,None
1970,US4581401001,INTEL,INTC,2496,59,10,1509.0,None
1979,US4586851044,INTERGROUP,INTG,96,10,6,1509.0,None
1998,US4612021034,INTUIT,INTU,1534,40,6,1509.0,None
1991,US4609813013,INTERSECTIONS DEAD - DELIST.14/01/19,INTX,965,35,9,691.0,None
1943,US45781M1018,INNOVIVA,INVA,584,47,10,55.0,None
1865,US45170X2053,IDENTIVE,INVE,328,31,7,122.0,None
1936,US45773Y1055,INNERWORKINGS DEAD - DELIST.02/10/20,INWK,487,56,7,1509.0,None
1949,US45790W1080,INOZYME PHARMA,INZY,36,19,5,1286.0,None
2008,US4497781090,IO BIOTECH,IOBT,15,8,2,1201.0,None
2009,US4622221004,IONIS PHARMACEUTICALS,IONS,1106,33,7,1139.0,None
1939,US45768S1050,INNOSPEC,IOSP,765,45,8,199.0,None
88,US00687D1019,ADESTO TECHNOLOGIES DEAD - DELIST.30/06/20,IOTS,283,24,7,1509.0,None
2010,US4622601007,IOVANCE BIOTHERAPEUTICS,IOVA,39,17,6,167.0,None
1973,US4583341098,INTER PARFUMS,IPAR,856,20,8,371.0,None
2011,US46261V3069,IPASS DEAD - DELIST.14/02/19,IPAS,396,50,8,1509.0,None
1924,US45665Q1031,INFINITY PR.& CLTY. DEAD - DELIST.03/07/18,IPCC,347,23,8,1509.0,None
3002,US74312Y2028,PROFESSIONAL DIVERSITY NETWORK,IPDN,67,24,5,1419.0,None
2012,US44980X1090,IPG PHOTONICS,IPGP,1385,37,10,1267.0,None
1938,US45774N1081,INNOPHOS HOLDINGS DEAD - DELIST.10/02/20,IPHS,579,45,9,1509.0,None
803,US15673T1007,CENTURY THERAPEUTICS,IPSC,7,4,2,1509.0,None
1862,US4516222035,IDEAL POWER,IPWR,54,11,5,1509.0,None
2020,US4627261005,IROBOT,IRBT,1506,40,9,1509.0,None
2018,US46269C1027,IRIDIUM COMMUNICATIONS,IRDM,1078,31,9,1509.0,None
2017,US4626841013,IRIDEX,IRIX,423,35,9,1509.0,None
2015,US46266A1097,IRADIMED,IRMD,425,13,8,1303.0,None
1870,US44951J1051,IF BANCORP,IROQ,68,13,4,242.0,None
2016,US4500561067,IRHYTHM TECHNOLOGIES,IRTC,305,24,8,1006.0,None
2022,US46333X1081,IRONWOOD PHARMS.CL.A,IRWD,555,38,9,1509.0,None
2004,US46146L1017,INVESTORS BANCORP,ISBC,219,20,8,1299.0,None
1994,US4603352018,INTL.SPEEDWAY 'A' DEAD - DELIST.21/10/19,ISCA,5000,88,8,184.0,None
2036,US46583P1021,IVERIC BIO,ISEE,321,21,7,1509.0,None
1953,US45765Y2046,INSIGNIA SYSTEMS,ISIG,302,35,8,422.0,None
2025,US4650051067,ISOPLEXIS,ISO,8,6,4,1271.0,None
2026,US45032V1089,ISPECIMEN,ISPC,8,5,3,252.0,None
1999,US46120E6023,INTUITIVE SURGICAL,ISRG,1541,38,8,1509.0,None
2027,US4651414066,ISRAMCO DEAD - DELIST.28/10/19,ISRL,57,4,2,1509.0,None
1941,US45769N1054,INNOV.SLTN.& SPT.,ISSC,214,18,9,155.0,None
2001,US46134L1052,INVESTAR HOLDING,ISTR,362,25,8,743.0,None
2028,US4652461066,ISUN,ISUN,39,12,8,1509.0,None
1996,US46116X1019,INTRA CELLULAR THERAPIES,ITCI,396,17,6,1509.0,None
2030,US46564T1079,ITERIS,ITI,345,33,8,390.0,None
2005,US4618041069,INVESTORS TITLE,ITIC,123,13,8,1508.0,None
2029,US46565G1040,ITEOS THERAPEUTICS,ITOS,116,13,6,712.0,None
2034,US4657411066,ITRON,ITRI,1275,49,8,397.0,None
2031,IE00BF3W0Q35,ITERUM THERAPEUTICS,ITRM,59,16,6,1438.0,None
1992,US4611481080,INTEVAC,IVAC,481,42,10,1509.0,None
2007,US46187J2050,INVUITY DEAD - DELIST.24/10/18,IVTY,105,23,7,612.0,None
2038,US46600W1062,IXYS DEAD - DELIST.18/01/18,IXYS,283,10,7,1314.0,None
2039,US46604H1059,IZEA WORLDWIDE,IZEA,228,12,6,1509.0,None
2045,US4663671091,JACK IN THE BOX,JACK,951,55,8,1509.0,None
2047,US47010C6075,JAGUAR HEALTH,JAGX,15,7,5,1509.0,None
2048,US47012E4035,JAKKS PACIFIC,JAKK,340,28,8,1509.0,None
2051,US47074L1052,JAMF HOLDING,JAMF,153,15,6,295.0,None
2052,US47089W1045,JANONE,JAN,66,10,7,302.0,None
2053,US47103J1051,JANUX THERAPEUTICS,JANX,20,7,3,114.0,None
2058,IE00B4Q5ZN47,JAZZ PHARMACEUTICALS,JAZZ,945,56,10,86.0,None
1831,US4456581077,HUNT JB TRANSPORT SVS.,JBHT,1575,42,10,1197.0,None
2061,US4771431016,JETBLUE AIRWAYS,JBLU,1487,48,8,572.0,None
2070,US8004221078,JOHN B SANFILIPPO & SON,JBSS,533,39,10,1509.0,None
957,US2039001050,COMMS.SYS.,JCS,497,32,9,1509.0,None
2063,CA47733C2076,JEWETT CAMERON TRADING NEW U$ (NAS),JCTCF,119,12,8,1509.0,None
2040,US4660321096,J & J SNACK FOODS,JJSF,372,16,8,67.0,None
2044,US4262811015,JACK HENRY AND ASSOCIATES,JKHY,607,29,9,1509.0,None
2049,US47023A3095,JAMBA DEAD - DELIST.14/09/18,JMBA,410,37,9,667.0,None
2073,US4811161011,JOUNCE THERAPEUTICS,JNCE,93,13,6,1509.0,None
2077,US48203L1070,JUNIPER PHARMACEUTICALS DEAD - DELIST.15/08/18,JNP,215,32,8,1505.0,None
2068,US47768J1016,JOANN,JOAN,30,14,6,76.0,None
2071,US4791671088,JOHNSON OUTDOORS 'A',JOUT,349,24,9,1509.0,None
2060,US47632P1012,JERASH HOLDINGS US,JRSH,4,3,2,1509.0,None
2050,BMG5005R1079,JAMES RIVER GROUP HDG.,JRVR,312,30,7,1509.0,None
2055,US4718711033,JASPER THERAPEUTICS,JSPR,19,5,2,1509.0,None
2078,US48205A1097,JUNO THERAPEUTICS DEAD - DELIST.07/03/18,JUNO,180,17,9,1509.0,None
2080,US48208F1057,JUPITER WELLNESS,JUPW,14,5,5,958.0,None
928,US1921761052,COFFEE HOLDING CO.,JVA,68,8,3,1413.0,None
2046,US46924R1068,JACKSONVILLE BANC. DEAD - DELIST.05/06/18,JXSB,132,12,9,224.0,None
2067,US47760M1027,JIYA ACQUISITION A,JYAC,9,2,2,260.0,None
2072,US47973J1025,JOINT,JYNT,146,19,7,1509.0,None
2089,US4831191030,KALA PHARMACEUTICALS,KALA,89,21,6,1509.0,None
2087,US4830077040,KAISER ALUMINUM,KALU,782,41,8,1509.0,None
2092,US4834971032,KALVISTA PHARMACEUTICALS,KALV,125,23,8,1509.0,None
2122,US4942741038,KIMBALL INTL.'B',KBAL,842,45,9,1509.0,None
2155,US50116V1070,KUBIENT,KBNT,43,15,5,1509.0,None
865,US16961L1061,CHINOOK THERAPEUTICS,KDNY,324,25,9,536.0,None
2121,US49428J1097,KIMBALL ELECTRONICS,KE,196,23,4,1509.0,None
2111,US4928541048,KEWAUNEE SCIENTIFIC,KEQU,416,27,8,1509.0,None
161,US00973W1027,AKERNA,KERN,46,12,6,1509.0,None
2110,US4925151015,KERYX BIOPH. DEAD - DELIST.13/12/18,KERX,336,30,7,1509.0,None
2115,US4937231003,KEYW HOLDING DEAD - DELIST.13/06/19,KEYW,193,25,8,1509.0,None
2107,US4912921081,KENTUCKY FIRST FED.BANC.,KFFB,42,14,5,47.0,None
2117,US4937321010,KFORCE,KFRC,1105,30,8,325.0,None
2125,US49579A3032,KINGOLD JEWELRY,KGJI,4,3,3,1012.0,None
2150,US5007541064,KRAFT HEINZ,KHC,210,43,7,1509.0,None
2796,US68752L1008,ORTHOPEDIATRICS,KIDS,167,17,8,1509.0,None
2123,US4945771099,KINDRED BIOSCIENCES DEAD - DELIST.30/08/21,KIN,114,10,7,1509.0,None
2127,US4967191051,KINGSTONE COMPANIES,KINS,400,20,8,1509.0,None
2134,US4974981056,KIRKLAND'S,KIRK,465,38,9,1509.0,None
2139,US4824801009,KLA,KLAC,1498,50,8,1282.0,None
2090,US4833471000,KALEIDO BIOSCIENCES,KLDO,12,8,3,285.0,None
2156,US5012421013,KULICKE & SOFFA INDS.,KLIC,980,39,8,1509.0,None
2091,US4834671061,KALTURA,KLTR,8,7,3,74.0,None
2142,US48253L2051,KLX ENERGY SERVICES HOLDINGS,KLXE,104,20,4,779.0,None
2141,US4825391034,KLX DEAD - DELIST.10/10/18,KLXI,232,15,5,619.0,None
2106,US4884452065,KEMPHARM,KMPH,92,14,7,1509.0,None
2144,US49926T1043,KNOWBE4 A,KNBE,84,12,8,90.0,None
2094,US4837091010,KANDI TECHNOLOGIES GP.,KNDI,83,13,5,762.0,None
2128,BMG5269C1010,KINIKSA PHARMACEUTICALS A,KNSA,34,12,6,287.0,None
2131,US49714P1084,KINSALE CAPITAL GROUP,KNSL,238,16,9,1509.0,None
2129,US49705R1059,KINNATE BIOPHARMA,KNTE,11,5,3,937.0,None
2124,US02215L2097,KINETIK HOLDINGS A,KNTK,55,16,6,1509.0,None
2145,US50015M1099,KODIAK SCIENCES,KOD,101,7,7,1509.0,None
2146,US50047H2013,KONA GRILL DEAD - DELIST.06/10/21,KONA,109,18,7,1360.0,None
2147,US5006001011,KOPIN,KOPN,527,18,8,189.0,None
2149,US5006921085,KOSS,KOSS,240,15,6,1353.0,None
2101,US4858591021,KATAPULT HOLDINGS,KPLT,22,13,5,1509.0,None
2133,US49721T1016,KIORA PHARMACEUTICALS,KPRX,203,19,7,1509.0,None
2099,US48576U1060,KARYOPHARM THERAPEUTICS,KPTI,400,22,8,1509.0,None
2135,US4976341051,KIROMIC BIOPHARMA,KRBP,2,2,1,1509.0,None
2103,US48716P1084,KEARNY FINANCIAL,KRNY,190,23,6,702.0,None
2153,US50107A1043,KRONOS BIO,KRON,44,16,7,1509.0,None
2109,US4923271013,KEROS THERAPEUTICS,KROS,75,11,5,1472.0,None
2096,US48563L1017,KARAT PACKAGING,KRT,17,6,5,219.0,None
2098,US48576A1007,KARUNA THERAPEUTICS,KRTX,167,14,7,734.0,None
2158,US5012701026,KURA SUSHI USA,KRUS,3,3,3,1509.0,None
2154,US5011471027,KRYSTAL BIOTECH,KRYS,31,7,6,710.0,None
2100,US4858371085,KASPIEN HOLDINGS,KSPN,400,30,8,844.0,None
2114,US4931441095,KEY-TRONIC,KTCC,95,16,6,1509.0,None
2112,US4931431013,KEY TECHNOLOGY DEAD - DELIST.21/03/18,KTEC,503,39,8,244.0,None
2151,US50077B2079,KRATOS DEF&SCTY.SLTN.,KTOS,817,37,10,1064.0,None
2132,US49720K1016,KINTARA THERAPEUTICS,KTRA,70,14,4,1249.0,None
2844,US70261F1030,PASITHEA THERAPEUTICS,KTTA,1,1,1,1509.0,None
2083,US48273J1079,K2M GROUP HOLDINGS DEAD - DELIST.12/11/18,KTWO,175,16,7,1509.0,None
2157,US50127T1097,KURA ONCOLOGY,KURA,44,9,6,1509.0,None
2159,US4827381017,KVH INDUSTRIES,KVHI,606,24,8,476.0,None
2118,US4825041076,KHOSLA VENTURES ACQUISITION A,KVSA,2,2,1,285.0,None
2119,US4825061025,KHOSLA VENTURES ACQUISITION III A,KVSC,4,2,1,1509.0,None
2088,KYG5223X1007,KAIXIN AUTO HOLDINGS,KXIN,23,13,4,1509.0,None
2160,US5015751044,KYMERA THERAPEUTICS ORD,KYMR,74,12,6,265.0,None
2116,US49372L1008,KEZAR LIFE SCIENCES,KZR,43,17,4,528.0,None
2536,US6253831043,MULTI-COLOR DEAD - DELIST.02/07/19,LABL,270,28,8,1509.0,None
2176,US5150691021,LANDOS BIOPHARMA,LABP,17,5,5,1509.0,None
2166,US5117951062,LAKELAND INDS.,LAKE,299,25,9,1509.0,None
2169,US5128161099,LAMAR ADVERTISING 'A',LAMR,448,24,9,1509.0,None
2171,US5138471033,LANCASTER COLONY,LANC,348,28,10,763.0,None
1608,US3765491010,GLADSTONE LAND,LAND,44,13,3,1509.0,None
2174,US51504L1070,LANDMARK BANCORP,LARK,471,19,8,159.0,None
2647,US65487K1007,NLIGHT,LASR,235,17,9,1509.0,None
2188,US5186132032,LAUREATE EDUCATION,LAUR,300,44,7,38.0,None
2191,US5207761058,LAWSON PRODUCTS,LAWS,458,39,8,1509.0,None
2192,US5210501046,LAYNE CHRISTENSEN DEAD - DELIST.15/06/18,LAYN,330,27,8,1509.0,None
2309,US5504241051,LUMINAR TECHNOLOGIES A,LAZR,53,18,8,1120.0,None
2194,US52110H1005,LAZYDAYS HOLDINGS,LAZY,152,9,6,617.0,None
2164,US5116371007,LAKELAND BANCORP,LBAI,819,40,9,254.0,None
2316,US5505501073,LUTHER BURBANK,LBC,186,23,4,719.0,None
2291,US5426141025,LONG BLOCKCHAIN DEAD - DELIST.22/02/21,LBCC,41,15,5,941.0,None
2292,US54300N1037,LONGBOARD PHARMACEUTICALS,LBPH,1,1,1,1509.0,None
2264,US53625R1041,LIONHEART ACQUISITION II A,LCAP,4,4,2,1509.0,None
2304,US5494981039,LUCID GROUP,LCID,24,14,4,626.0,None
2195,US50181P1003,LCNB,LCNB,263,30,6,1509.0,None
2247,US53222Q1031,LIFETIME BRANDS,LCUT,645,36,9,1509.0,None
2177,US51509F1057,LANDS END,LE,268,28,5,1509.0,None
2260,US5339001068,LINCOLN ELECTRIC HDG.,LECO,1092,45,8,1509.0,None
3302,US8166452040,SEMILEDS,LEDS,75,20,6,1509.0,None
2201,US52472M1018,LEGACY HOUSING,LEGH,117,12,3,1509.0,None
2211,US5270641096,LESLIES,LESL,65,14,5,1509.0,None
2212,US52730D2080,LEVEL ONE BANCORP,LEVL,152,17,8,1509.0,None
2223,US53046P1093,LIBERTY EXPEDIA HDG.CL.A DEAD - DELIST.29/07/19,LEXEA,23,9,5,1509.0,None
2216,US50202D1028,LF CAPITAL ACQUISITION II A,LFAC,13,6,3,978.0,None
2294,US54304F1066,LONGFIN CL.A,LFIN,3,2,3,1509.0,None
2246,US53228F1012,LIFESTANCE HEALTH GROUP,LFST,17,8,3,1509.0,None
2270,US5370081045,LITTELFUSE,LFUS,1625,34,8,1509.0,None
2248,US53222K2050,LIFEVANTAGE,LFVN,368,44,10,1509.0,None
2217,US50187T1060,LGI HOMES,LGIH,269,14,7,1509.0,None
2286,US67091J4040,LOGICMARK,LGMK,100,9,5,110.0,None
2250,US53220K5048,LIGAND PHARMS.'B',LGND,717,42,9,882.0,None
2293,US54303L1044,LONGEVERON A,LGVN,29,12,4,1509.0,None
